LON,LAT,LON,LAT
-90.537,14.45885,-90.39466,15.45603
-90.45107,14.67147,-89.54232,14.79688
-90.45107,14.67147,-89.535687,14.793832
-90.55194,14.64331,-89.35479,14.583135
-90.55194,14.64331,-89.88331,15.30778
-90.59888,14.76045,-89.3505,15.12758
-90.59888,14.76045,-88.593833,15.73082
-90.523744,14.536498,-88.59387,15.73081
-90.523744,14.536498,-90.37355,15.473598
-91.29468,14.1841,-90.69178,15.00928
-90.844474,14.135418,-88.82942,15.50195
-90.844474,14.135418,-89.37039,14.82073
-90.84447,14.13542,-89.08731,15.26994
-91.0119,14.36264,-89.43768,14.63244
-91.0119,14.36264,-89.52958,14.96273
-88.60243,15.68595,-88.59696,15.7348
-89.540806,14.739426,-89.53392,14.80614
-91.15725,15.00727,-91.11032,14.94123
-89.5376,14.80924,-90.31206,15.48031
-90.45697,14.93575,-90.37703,15.48131
-89.71415,14.99214,-89.46737,14.46972
-89.38807,14.82268,-88.85122,15.46144
-89.29467,15.18566,-89.54818,14.81101
-89.46355,15.09689,-89.546983,14.79865
-89.7185,14.98743,-90.38512,15.47242
-90.493624,15.085498,-90.37703,15.48131
-89.523375,14.958964,-89.58328,14.86023
-89.53329,14.98364,-89.10471,15.25847
-88.83477,15.46397,-89.546983,14.79865
-88.58566,15.7188,-90.36817,15.46172
-89.55575,14.78781,-91.15422,15.05172
-88.82967,15.47518,-88.59056,15.68461
-90.35197,15.31832,-90.58336,14.67017
-89.352364,14.567058,-90.58336,14.67017
-88.600692,15.737269,-90.58336,14.67017
-90.24366,15.0605,-90.564699,14.660421
-89.35268,14.57361,-90.5647,14.66042
-88.51857,15.63182,-90.514297,14.614694
-89.55194,14.79047,-89.927417,16.92682
-89.55023,14.79422,-89.92742,16.92682
-89.54236,14.96934,-90.209467,15.728517
-90.35197,15.31832,-89.710722,15.884417
-91.0119,14.36264,-89.710722,15.884417
-89.86794,14.35984,-89.710722,15.884417
-91.679884,14.533558,-90.35595,15.56415
-91.679884,14.533558,-90.370617,15.47545
-91.679884,14.533558,-90.474008,15.968641
-91.68508,14.52949,-90.474008,15.968641
-91.68508,14.52949,-90.438302,14.537157
-91.625778,14.584444,-90.88639,14.26456
-91.625778,14.584444,-90.88639,14.26456
-91.625778,14.584444,-90.88661241,14.26453925
-91.643056,14.599139,-90.88661241,14.26453925
-91.643056,14.599139,-90.88639,14.26456
-91.643056,14.599139,-90.72601,14.38159
-90.410528,15.69125,-90.6061,14.753
-90.410528,15.69125,-90.317028,14.339727
-90.366776,15.457222,-90.56451621,14.56277391
-89.86336,15.802588,-90.56591981,14.50662158
-90.236361,15.536139,-90.435934,14.513078
-90.236361,15.536139,-91.112,14.933417
-90.236361,15.536139,-90.324139,15.478778
-90.40489,15.28961,-91.20757,14.81151
-90.377028,15.481306,-92.078417,14.805972
-90.377028,15.481306,-90.28469,14.62122
-90.422137,15.320418,-90.16291,14.54299
-90.422137,15.320418,-91.51498,14.45665
-90.400444,15.464111,-90.51383,14.61838
-90.400444,15.464111,-90.587878,14.636119
-90.179694,15.559389,-90.621549,14.48341
-90.3592,15.68885,-91.7318,15.03415
-90.3592,15.68885,-90.57665051,14.61516425
-91.04156,14.32236,-90.40536,14.33336
-91.041556,14.322361,-90.48874,14.69326
-90.44389,14.74356,-90.59888,14.76045
-91.0119,14.36264,-90.43449,14.65813
-90.825819,13.935851,-90.29794,14.38592
-90.53343721,14.61547688,-90.77919,14.80463
-90.878429,14.103531,-90.28661,16.65853
-91.053637,14.302555,-89.530607,14.97099
-91.053637,14.302555,-90.438302,14.537157
-90.643031,14.22664,-90.55733,14.61586
-91.3613,13.98767,-90.55733,14.61586
-91.3613,13.98767,-90.407624,14.543098
-91.35435,14.23408,-90.407624,14.543098
-91.35435,14.23408,-90.4153,14.53825
-91.35435,14.23408,-90.622664,14.794608
-90.83045021,14.39917725,-90.622664,14.794608
-90.83045021,14.39917725,-90.622664,14.794608
-90.83022,14.3992,-90.41079,14.54704
-90.83022,14.3992,-90.534331,14.578522
-90.78503,14.29525,-90.534331,14.578522
-90.78503,14.29525,-90.53433,14.57853
-90.78525061,14.29523501,-90.53006,14.61864
-90.78525061,14.29523501,-90.53006,14.61864
-90.78525061,14.29523501,-90.64287,14.44822
-90.78503,14.29525,-90.642874,14.448218
-90.5914861,14.64927244,-90.64287,14.44822
-90.59126,14.64929,-90.438302,14.537157
-90.54275,14.57987,-90.438302,14.537157
-90.54275,14.57987,-88.833957,15.476657
-90.54275,14.57987,-89.666644,14.796438
-89.988858,14.27528,-89.08339,15.42367
-89.988858,14.27528,-88.83864,15.4325
-89.924361,14.302143,-88.9226,15.3781
-89.924361,14.302143,-89.44351,14.63161
-91.32756,14.02396,-88.89275,15.32111
-90.78513,14.317719,-88.82183,15.35603
-90.78513,14.31772,-88.94936,15.44194
-90.58656,14.692776,-88.89275,15.32111
-90.58656,14.692776,-89.88135,16.9123
-90.58661,14.69271,-89.613476,17.22998
-90.58661,14.69271,-90.47723,15.37372
-90.58661,14.69271,-90.42537,15.37602
-90.58661,14.69271,-88.86244,15.4045
-90.501,14.58044,-89.541447,14.800185
-90.55711,14.62999,-89.82267,14.97461
-90.530667,14.538528,-89.541447,14.800185
-90.564699,14.660421,-88.59859,15.7195
-90.5647,14.66042,-88.848889,15.479056
-90.530667,14.538528,-89.59005,14.9254
-90.530667,14.538528,-89.51511,15.07211
-90.5647,14.66042,-89.586805,15.049779
-90.5647,14.66042,-89.600413,14.924692
-89.68197,15.61874,-89.11537,15.24242
-90.6849,14.4094,-90.18514,15.07878
-90.78134,14.30408,-89.52358,14.972657
-90.78134,14.30408,-89.35278,14.69325
-90.78134,14.30408,-89.550334,14.802988
-90.78134,14.30408,-90.62802,15.10414
-90.781344,14.304078,-90.40044,15.46411
-90.78134,14.30408,-91.15088,15.03768
-90.7732,14.2836,-90.725892,14.931754
-90.7732,14.2836,-89.668418,15.001854
-90.7732,14.2836,-90.36928,15.46994
-90.79363311,14.31479444,-90.52351,14.91796
-88.97408,15.66875,-90.37343,15.44884
-89.51741,14.8319,-88.94936,15.44194
-90.31896,15.10141,-90.312911,15.096765
-90.36817,15.46172,-91.10967,14.944558
-89.35479,14.58314,-89.344854,14.56832
-91.10967,14.944558,-89.37039,14.82073
-90.30234,15.42912,-88.85089,15.47465
-91.14995,15.02618,-88.60226,15.73241
-91.14987,15.03002,-89.344854,14.56832
-89.39123,14.81971,-88.99247,15.65492
-89.595142,14.716334,-91.152056,15.033333
-88.602389,15.722,-90.32111,15.09791
-88.83789,15.47383,-90.38476,15.32008
-90.29575,15.4681,-88.54516,15.64066
-89.341822,14.562978,-90.527339,14.570887
-90.40162,15.47403,-90.527339,14.570887
-90.80406,14.99587,-89.42921,16.18891
-89.3505,15.12758,-89.42921,16.18891
-89.550983,14.79885,-89.429214,16.18891
-88.82183,15.35603,-90.18885,16.52754
-89.37411,15.11531,-91.37597,14.04639
-88.58566,15.7188,-91.37597,14.04639
-90.46533,15.35865,-91.37597,14.04639
-89.57086,14.99619,-90.73128,14.40642
-89.801559,14.933113,-90.73150391,14.40639911
-89.88331,15.30778,-90.731278,14.406417
-88.60074,15.73729,-90.412183,15.3908
-88.82978,15.47553,-90.5151833,14.60175556
-91.495472,14.529111,-90.5151833,14.60175556
-88.97408,15.66875,-90.49455,14.57988611
-88.97408,15.66875,-89.533249,14.808139
-88.97408,15.66875,-89.533249,14.808139
-89.06973,15.28315,-90.49455,14.57988611
-89.069725,15.28315,-90.551484,14.624217
-89.069725,15.28315,-91.601776,15.513001
-89.51233,15.45688,-91.601776,15.513001
-89.51233,15.45688,-90.55108,14.59088
-90.73715941,14.36724911,-90.412183,15.3908
-91.19002,13.92922,-90.551484,14.624217
-91.19002,13.92922,-90.4119713,15.10614269
-91.37597,14.04639,-90.085863,14.038552
-91.37597,14.04639,-90.781239,15.987914
-90.55973,14.64049,-90.781239,15.987914
-90.559732,14.640484,-90.52264,14.69989
-90.55973,14.64049,-90.52264,14.69989
-90.514458,14.652267,-89.4056,16.330733
-90.514458,14.652267,-90.431584,14.659801
-90.60803,14.6493,-90.483367,14.598947
-90.60803,14.6493,-90.523827,14.610374
-90.60803,14.6493,-91.628287,14.905326
-90.60803,14.6493,-91.628287,14.905326
-90.60803,14.6493,-90.516097,14.594039
-90.60803,14.6493,-91.616086,14.91844
-90.60803,14.6493,-90.226139,14.790972
-90.60803,14.6493,-90.51212,14.64081
-90.476,14.60512,-90.62972,14.52815
-90.432945,14.543328,-90.451967,14.660086
-90.432945,14.543328,-90.451967,14.660086
-90.595404,14.650798,-90.451967,14.660086
-90.5954,14.6508,-90.45172,14.6601
-90.55711,14.62999,-90.451967,14.660086
-90.55711,14.62999,-90.579639,14.664278
-90.55711,14.62999,-90.57964,14.66428
-90.51607,14.67034,-90.57964,14.66428
-90.51607,14.67034,-90.57964,14.66428
-90.54942,14.61592,-90.57964,14.66428
-90.54942,14.61592,-90.51212,14.64081
-90.444111,14.733694,-90.579639,14.664278
-90.444111,14.733694,-90.544,14.67153
-90.444111,14.733694,-90.544,14.671533
-90.4,14.68997,-90.51212,14.64081
-90.400013,14.689973,-90.512124,14.640808
-90.400013,14.689973,-90.57272,14.69803
-90.400013,14.689973,-90.606472,14.521194
-90.49866,14.35906,-90.606472,14.521194
-90.49866,14.35906,-90.606472,14.521194
-90.55973,14.64049,-90.606472,14.521194
-90.559732,14.640484,-90.606472,14.521194
-90.55973,14.64049,-90.606472,14.521194
-90.559732,14.640484,-90.606472,14.521194
-90.28469,14.62122,-90.55944,14.51025
-90.28469,14.62122,-90.55944,14.51025
-90.28469,14.62122,-90.51212,14.64081
-90.53674,14.5434,-90.5954,14.6508
-90.53674,14.5434,-90.62337,14.6832
-90.48324,14.57109,-90.53139,14.60578
-90.509442,14.587511,-90.484704,14.572544
-90.509442,14.587511,-90.484704,14.572544
-90.509442,14.587511,-90.48434,14.60416
-90.509442,14.587511,-90.54147,14.67623
-90.51295,14.58523,-90.54147,14.67623
-90.51295,14.58523,-90.54147,14.67623
-90.58286,14.89089,-90.53702,14.64505
-90.40794,15.46836,-90.48605,14.65836
-89.024139,15.292278,-89.542334,14.80891
-88.84889,15.47906,-90.78503,14.29525
-89.521612,14.974219,-90.78503,14.29525
-89.37411,15.11531,-90.78503,14.29525
-89.54314,14.80294,-90.38512,15.47242
-89.7402,14.9475,-90.48789,15.36795
-89.34489,14.56834,-90.78667,14.30692
-90.39466,15.45603,-90.98491,14.78499
-89.54232,14.79688,-90.98491,14.78499
-89.535687,14.793832,-90.78667,14.30692
-89.35479,14.583135,-90.98491,14.78499
-89.88331,15.30778,-91.635284,15.028217
-89.3505,15.12758,-90.821434,13.926728
-88.593833,15.73082,-89.331,15.53203
-88.59387,15.73081,-90.37062,15.47545
-90.37355,15.473598,-88.84482,15.46642
-90.69178,15.00928,-90.45697,14.93575
-88.82942,15.50195,-89.55092,14.79883
-89.37039,14.82073,-90.26354,15.06595
-89.08731,15.26994,-89.57086,14.99619
-89.43768,14.63244,-89.535687,14.793832
-89.52958,14.96273,-89.80156,14.93311
-88.59696,15.7348,-89.54698,14.79865
-89.53392,14.80614,-88.83942,15.47263
-91.11032,14.94123,-88.78142,15.52764
-90.31206,15.48031,-89.353814,14.561978
-90.37703,15.48131,-88.7938,15.41103
-89.46737,14.46972,-88.82967,15.47518
-88.85122,15.46144,-88.59244,15.72441
-89.54818,14.81101,-89.8892,16.91072
-89.546983,14.79865,-89.8892,16.91072
-90.38512,15.47242,-89.8892,16.91072
-90.37703,15.48131,-89.92219,16.92239
-89.58328,14.86023,-89.92219,16.92239
-89.10471,15.25847,-89.92219,16.92239
-89.546983,14.79865,-90.07442,16.83589
-90.36817,15.46172,-90.378317,15.472245
-91.15422,15.05172,-88.58306,15.71327
-88.59056,15.68461,-90.374694,15.470083
-90.58336,14.67017,-90.37832,15.47225
-90.58336,14.67017,-90.82602,15.010755
-90.58336,14.67017,-90.37235,15.47781
-90.564699,14.660421,-90.378317,15.472245
-90.5647,14.66042,-91.12824,14.9238
-90.514297,14.614694,-90.840505,13.972917
TBD,TBD,-90.48605,14.65836
-89.927417,16.92682,-90.50764,14.62329
-89.92742,16.92682,-90.565028,14.555889
-90.209467,15.728517,-90.56503,14.55589
-89.710722,15.884417,-90.56503,14.55589
-89.710722,15.884417,-90.565028,14.555889
-89.710722,15.884417,-90.56503,14.55589
-90.35595,15.56415,-90.46483,14.62219
-90.370617,15.47545,-90.46483,14.62219
-90.474008,15.968641,-90.423983,16.915917
-90.474008,15.968641,-90.423983,16.915917
-90.438302,14.537157,-90.423983,16.915917
-90.88639,14.26456,-90.45595,16.80339
-90.88639,14.26456,-89.42867,16.34139
-90.88661241,14.26453925,-90.79363311,14.31479444
-90.88661241,14.26453925,-90.793407,14.314812
-90.88639,14.26456,-90.793407,14.314812
-90.72601,14.38159,-90.85111,13.92418
-90.6061,14.753,-90.85111,13.92418
-90.317028,14.339727,-90.85111,13.92418
-90.56451621,14.56277391,-90.72601,14.38159
-90.56591981,14.50662158,-91.00891,14.34624
-90.435934,14.513078,-91.00891,14.34624
-91.112,14.933417,-90.7767,13.93313
-90.324139,15.478778,-90.95648,14.30216
-91.20757,14.81151,-90.70296,14.40378
-92.078417,14.805972,-90.70296,14.40378
-90.28469,14.62122,-90.70296,14.40378
-90.16291,14.54299,-90.73398,14.39447
-91.51498,14.45665,-91.30328,14.18662
-90.51383,14.61838,-91.30328,14.18662
-90.587878,14.636119,-90.92377,14.11921
-90.621549,14.48341,-90.923771,14.119209
-91.7318,15.03415,-90.92377,14.11921
-90.57665051,14.61516425,-90.923771,14.119209
-90.40536,14.33336,-90.92377,14.11921
-90.48874,14.69326,-90.65774,13.93087
-90.59888,14.76045,-90.65774,13.93087
-90.43449,14.65813,-90.77544811,14.30595464
-90.29794,14.38592,-91.16386,14.16636
-90.77919,14.80463,-91.16386,14.16636
-90.28661,16.65853,-90.83266811,14.03637082
-89.530607,14.97099,-90.83266811,14.03637082
-90.438302,14.537157,-91.23972,14.16731
-90.55733,14.61586,-90.899693,14.394807
-90.55733,14.61586,-90.49956,14.66431
-90.407624,14.543098,-90.49956,14.66431
-90.407624,14.543098,-90.447027,14.665866
-90.4153,14.53825,-90.447027,14.665866
-90.622664,14.794608,-90.447027,14.665866
-90.622664,14.794608,-90.567367,14.5696
-90.622664,14.794608,-90.567367,14.5696
-90.41079,14.54704,-90.77544811,14.30595464
-90.534331,14.578522,-90.39589,14.70897
-90.534331,14.578522,-90.55085,14.5909
-90.53433,14.57853,-90.81287,14.6578
-90.53006,14.61864,-89.64413,14.6544
-90.53006,14.61864,-90.654714,14.632268
-90.64287,14.44822,-92.078894,14.758417
-90.642874,14.448218,-88.592474,15.688938
-90.64287,14.44822,-90.55322,14.52439
-90.438302,14.537157,-90.56811,14.67822
-90.438302,14.537157,-89.352364,14.567058
-88.833957,15.476657,-91.84364,14.31789
-89.666644,14.796438,-91.84386501,14.31787133
-89.08339,15.42367,-90.78607611,14.51235244
-88.83864,15.4325,-89.8782276,14.93821367
-88.9226,15.3781,-91.84386501,14.31787133
-89.44351,14.63161,-90.596955,14.523304
-88.89275,15.32111,-91.83390941,14.46278244
-88.82183,15.35603,-90.58661,14.69271
-88.94936,15.44194,-90.7732,14.2836
-88.89275,15.32111,-90.465333,15.35865
-89.88135,16.9123,-89.352364,14.567058
-89.613476,17.22998,-90.51497,14.64347
-90.47723,15.37372,-89.32962,15.52687
-90.42537,15.37602,-90.517533,14.598106
-88.86244,15.4045,-90.775222,14.305972
-89.541447,14.800185,-90.73715941,14.36724911
-89.82267,14.97461,-90.48324,14.57109
-89.541447,14.800185,-90.48324,14.57109
-88.59859,15.7195,-88.615472,15.688278
-88.848889,15.479056,-90.374694,15.470083
-89.59005,14.9254,-91.34233,15.02425
-89.51511,15.07211,-90.373426,15.448835
-89.586805,15.049779,-89.517306,14.751333
-89.600413,14.924692,-89.586805,15.049779
-89.11537,15.24242,-90.549002,14.708462
-90.18514,15.07878,-89.55092,14.79883
-89.52358,14.972657,-90.53058,14.90816
-89.35278,14.69325,-90.20769,15.41328
-89.550334,14.802988,-89.290967,14.963489
-90.62802,15.10414,-88.7938,15.41103
-90.40044,15.46411,-88.83864,15.4325
-91.15088,15.03768,-91.101135,15.028142
-90.725892,14.931754,-90.36458,15.46878
-89.668418,15.001854,-89.52733,14.97083
-90.36928,15.46994,-89.56778,14.95678
-90.52351,14.91796,-90.30245,15.06917
-90.37343,15.44884,-89.57045,15.00225
-88.94936,15.44194,-89.53241,14.97353
-90.312911,15.096765,-88.84889,15.47906
-91.10967,14.944558,-89.33649,15.5304
-89.344854,14.56832,-91.1486,15.02232
-89.37039,14.82073,-90.36928,15.46994
-88.85089,15.47465,-89.46737,14.46972
-88.60226,15.73241,-89.60041,14.92469
-89.344854,14.56832,-90.48324,14.57109
-88.99247,15.65492,-90.48324,14.57109
-91.152056,15.033333,-90.55222,14.50798
-90.32111,15.09791,-90.552219,14.507981
-90.38476,15.32008,-90.50839,14.60346
-88.54516,15.64066,-90.50839,14.60346
-90.527339,14.570887,-90.50839,14.60346
-90.527339,14.570887,-90.53105,14.590611
-89.42921,16.18891,-90.53105,14.590611
-89.42921,16.18891,-90.53105,14.590611
-89.429214,16.18891,-90.53105,14.590611
-90.18885,16.52754,-90.53105,14.590611
-91.37597,14.04639,-90.91418,13.92292
-91.37597,14.04639,-90.958527,13.958611
-91.37597,14.04639,-90.80375391,14.36151022
-90.73128,14.40642,-90.76495,14.27856
-90.73150391,14.40639911,-90.76495,14.278561
-90.731278,14.406417,-90.76333,14.30403
-90.412183,15.3908,-90.76333,14.30403
-90.5151833,14.60175556,-90.75453,14.29628
-90.5151833,14.60175556,-90.545222,14.680833
-90.49455,14.57988611,-90.545222,14.680833
-89.533249,14.808139,-90.545222,14.680833
-89.533249,14.808139,-90.53536,14.60569
-90.49455,14.57988611,-90.46896,14.67306
-90.551484,14.624217,-90.46896,14.67306
-91.601776,15.513001,-89.90382,16.98719
-91.601776,15.513001,-89.90382,16.98719
-90.55108,14.59088,-89.90382,16.98719
-90.412183,15.3908,-89.89762,16.98572
-90.551484,14.624217,-89.89762,16.98572
-90.4119713,15.10614269,-90.11837,16.78962
-90.085863,14.038552,-90.118374,16.789617
-90.781239,15.987914,-90.11837,16.78962
-90.781239,15.987914,-90.11837,16.78962
-90.52264,14.69989,-90.11837,16.78962
-90.52264,14.69989,-90.29247,16.66562
-89.4056,16.330733,-90.29247,16.66562
-90.431584,14.659801,-90.308374,16.070218
-90.483367,14.598947,-90.308374,16.070218
-90.523827,14.610374,-89.41542,16.50871
-91.628287,14.905326,-89.41542,16.50871
-91.628287,14.905326,-89.41542,16.50871
-90.516097,14.594039,-89.41542,16.50871
-91.616086,14.91844,-89.674874,17.028617
-90.226139,14.790972,-89.674874,17.028617
-90.51212,14.64081,-89.67487,17.02862
-90.62972,14.52815,-90.54333,14.5491
-90.451967,14.660086,-90.522944,14.67025
-90.451967,14.660086,-90.52295,14.67025
-90.451967,14.660086,-90.52295,14.67025
-90.45172,14.6601,-90.52295,14.67025
-90.451967,14.660086,-90.52317611,14.67023244
-90.579639,14.664278,-90.47387,14.56979
-90.57964,14.66428,-90.47387,14.56979
-90.57964,14.66428,-90.48049,14.58466
-90.57964,14.66428,-90.478013,14.666835
-90.57964,14.66428,-90.565663,14.538546
-90.51212,14.64081,-90.56566,14.53855
-90.579639,14.664278,-90.51942,14.55987
-90.544,14.67153,-90.51942,14.55987
-90.544,14.671533,-90.54466,14.6044
-90.51212,14.64081,-90.54466,14.6044
-90.512124,14.640808,-90.794052,13.964768
-90.57272,14.69803,-90.964274,14.174918
-90.606472,14.521194,-90.964274,14.174918
-90.606472,14.521194,-90.964274,14.174918
-90.606472,14.521194,-90.40838,14.67999
-90.606472,14.521194,-89.34797,14.56441
-90.606472,14.521194,-89.34797,14.56441
-90.606472,14.521194,-89.550334,14.802988
-90.606472,14.521194,-89.550334,14.802988
-90.55944,14.51025,-89.550334,14.802988
-90.55944,14.51025,-89.62903,14.69058
-90.51212,14.64081,-89.62903,14.69058
-90.5954,14.6508,-91.520921,14.055888
-90.62337,14.6832,-90.53246,14.56525
-90.53139,14.60578,-90.326864,15.457338
-90.484704,14.572544,-90.50114,14.090361
-90.484704,14.572544,-89.17183,14.62581
-90.48434,14.60416,-90.51101,14.62723
-90.54147,14.67623,-91.883915,15.711473
-90.54147,14.67623,-91.60417,14.60597
-90.54147,14.67623,-91.03461,15.48534
-90.53702,14.64505,-91.04994,15.40141
-90.48605,14.65836,-89.31661,14.70097
-89.542334,14.80891,-90.52144,14.59996
-90.78503,14.29525,-90.576294,14.667818
-90.78503,14.29525,-90.495935,14.620546
-90.78503,14.29525,-90.516097,14.594039
-90.38512,15.47242,-90.579639,14.664278
-90.48789,15.36795,-90.63278171,14.44206577
-90.78667,14.30692,-90.479411,14.496703
-90.98491,14.78499,-90.567476,14.644225
-90.98491,14.78499,-90.51837611,14.59632133
-90.78667,14.30692,-90.559774,14.554618
-90.98491,14.78499,-90.93839,14.56741
-91.635284,15.028217,-89.544064,14.958391
-90.821434,13.926728,-90.402134,14.514818
-89.331,15.53203,-90.279445,15.808353
-90.37062,15.47545,-91.544749,14.834172
-88.84482,15.46642,-90.51123721,14.62721022
-90.45697,14.93575,-91.14558,15.03181
-89.55092,14.79883,-89.35236,14.56706
-90.26354,15.06595,-88.89275,15.32111
-89.57086,14.99619,-91.06813,15.01225
-89.535687,14.793832,-90.37397,14.94511
-89.80156,14.93311,-91.10114,15.02814
-89.54698,14.79865,-90.38592,15.4665
-88.83942,15.47263,-89.44409,14.64045
-88.78142,15.52764,-89.60041,14.92469
-89.353814,14.561978,-90.3707,15.47265
-88.7938,15.41103,-88.9226,15.3781
-88.82967,15.47518,-89.35833,14.83661
-88.59244,15.72441,-89.336697,14.584536
-89.8892,16.91072,-91.14031,15.007
-89.8892,16.91072,-89.64416,15.40025
-89.8892,16.91072,-89.43768,14.63244
-89.92219,16.92239,-90.725892,14.931754
-89.92219,16.92239,-90.66156,14.92186
-89.92219,16.92239,-88.59028,15.7075
-90.07442,16.83589,-88.583167,15.713333
-90.378317,15.472245,-88.89275,15.32111
-88.58306,15.71327,-90.540705,14.612812
-90.374694,15.470083,-89.55194,14.79047
-90.37832,15.47225,-90.49257,15.08457
-90.82602,15.010755,-89.58328,14.86023
-90.37235,15.47781,-89.857667,14.328389
-90.378317,15.472245,-91.584665,14.579502
-91.12824,14.9238,-89.370389,14.820732
-90.840505,13.972917,-90.528448,14.567086
-90.48605,14.65836,-90.528133,14.616261
-90.50764,14.62329,-90.50695,14.53846
-90.565028,14.555889,-90.478111,14.653102
-90.56503,14.55589,-88.60866,15.68303
-90.56503,14.55589,-89.544064,14.958391
-90.565028,14.555889,-89.544064,14.958391
-90.56503,14.55589,-89.500414,15.075538
-90.46483,14.62219,-89.520354,14.970488
-90.46483,14.62219,-89.520354,14.970488
-90.423983,16.915917,-89.520354,14.970488
-90.423983,16.915917,-89.52035,14.97049
-90.423983,16.915917,-89.52035,14.97049
-90.45595,16.80339,-89.529584,14.962728
-89.42867,16.34139,-89.529584,14.962728
-90.79363311,14.31479444,-89.529584,14.962728
-90.793407,14.314812,-89.354134,15.133738
-90.793407,14.314812,-89.570857,14.996185
-90.85111,13.92418,-89.570857,14.996185
-90.85111,13.92418,-89.570857,14.996185
-90.85111,13.92418,-90.392222,14.564667
-90.72601,14.38159,-90.392222,14.564667
-91.00891,14.34624,-90.392222,14.564667
-91.00891,14.34624,-89.4622,15.4774
-90.7767,13.93313,-90.41594,14.75933
-90.95648,14.30216,-91.384718,14.868018
-90.70296,14.40378,-91.384718,14.868018
-90.70296,14.40378,-91.384718,14.868018
-90.70296,14.40378,-91.384718,14.868018
-90.73398,14.39447,-89.982056,14.626333
-91.30328,14.18662,-90.55219,14.6358
-91.30328,14.18662,-90.55219,14.6358
-90.92377,14.11921,-90.55219,14.6358
-90.923771,14.119209,-90.51958,14.63458
-90.92377,14.11921,-90.561247,14.5494
-90.923771,14.119209,-90.561247,14.5494
-90.92377,14.11921,-90.561247,14.5494
-90.65774,13.93087,-90.324139,15.478778
-90.65774,13.93087,-90.324139,15.478778
-90.77544811,14.30595464,-90.514314,14.628024
-91.16386,14.16636,-90.51431,14.62802
-91.16386,14.16636,-90.51431,14.62802
-90.83266811,14.03637082,-90.544622,14.616458
-90.83266811,14.03637082,-90.544622,14.616458
-91.23972,14.16731,-90.544622,14.616458
-90.899693,14.394807,-90.52434,14.62653
-90.49956,14.66431,-90.472228,14.658803
-90.49956,14.66431,-90.47223,14.6588
-90.447027,14.665866,-91.489134,14.844328
-90.447027,14.665866,-89.521612,14.974219
-90.447027,14.665866,-89.29467,15.185664
-90.567367,14.5696,-89.29467,15.185664
-90.567367,14.5696,-89.29467,15.185664
-90.77544811,14.30595464,-89.749977,14.889806
-90.39589,14.70897,-89.749977,14.889806
-90.55085,14.5909,-89.749977,14.889806
-90.81287,14.6578,-89.749977,14.889806
-89.64413,14.6544,-89.51511,15.07211
-90.654714,14.632268,-89.51511,15.07211
-92.078894,14.758417,-89.51511,15.07211
-88.592474,15.688938,-89.51511,15.072113
-90.55322,14.52439,-89.51511,15.072113
-90.56811,14.67822,-89.51511,15.072113
-89.352364,14.567058,-89.51511,15.072113
-91.84364,14.31789,-90.59933,14.54722
-91.84386501,14.31787133,-90.58578,14.72528
-90.78607611,14.51235244,-90.58578,14.72528
-89.8782276,14.93821367,-90.58578,14.72528
-91.84386501,14.31787133,-90.449556,14.528112
-90.596955,14.523304,-90.44958,14.52878
-91.83390941,14.46278244,-90.43919,14.53178
-90.58661,14.69271,-90.442199,14.663053
-90.7732,14.2836,-90.442199,14.663053
-90.465333,15.35865,-90.4422,14.66305
-89.352364,14.567058,-90.58808,14.59531
-90.51497,14.64347,-90.427889,14.561389
-89.32962,15.52687,-90.427889,14.561389
-90.517533,14.598106,-90.42789,14.56139
-90.775222,14.305972,-90.42789,14.56139
-90.73715941,14.36724911,-90.456889,14.640722
-90.48324,14.57109,-90.54311,14.57308
-90.48324,14.57109,-90.54311,14.57308
-88.615472,15.688278,-90.54311,14.57308
-90.374694,15.470083,-90.50247,14.43853
-91.34233,15.02425,-90.49644,14.45511
-90.373426,15.448835,-91.489583,14.782361
-89.517306,14.751333,-91.88069,14.70333
-89.586805,15.049779,-91.88069,14.70333
-90.549002,14.708462,-90.496444,14.455111
-89.55092,14.79883,-90.49644,14.45511
-90.53058,14.90816,-90.47025,14.6625
-90.20769,15.41328,-90.47025,14.6625
-89.290967,14.963489,-90.54759,14.63037
-88.7938,15.41103,-90.5415,14.62412
-88.83864,15.4325,-90.587694,14.667268
-91.101135,15.028142,-89.75302,14.96128
-90.36458,15.46878,-90.45057,14.64705
-89.52733,14.97083,-90.58926,14.59987
-89.56778,14.95678,-90.58926,14.59987
-90.30245,15.06917,-90.6038,14.52338
-89.57045,15.00225,-90.6038,14.52338
-89.53241,14.97353,-90.603804,14.523378
-88.84889,15.47906,-89.499695,14.860916
-89.33649,15.5304,-89.341747,14.563051
-91.1486,15.02232,-89.341747,14.563051
-90.36928,15.46994,-89.341747,14.563051
-89.46737,14.46972,-89.624191,14.617283
-89.60041,14.92469,-89.624191,14.617283
-90.48324,14.57109,-89.624191,14.617283
-90.48324,14.57109,-89.624191,14.617283
-90.55222,14.50798,-89.624191,14.617283
-90.552219,14.507981,-89.624191,14.617283
-90.50839,14.60346,-89.62419,14.61728
-90.50839,14.60346,-89.62419,14.61728
-90.50839,14.60346,-89.624191,14.617283
-90.53105,14.590611,-89.45444,14.520561
-90.53105,14.590611,-89.45444,14.520561
-90.53105,14.590611,-89.45444,14.520561
-90.53105,14.590611,-89.45444,14.520561
