,pais,idnum,uniq_id,upm,prov,municipio,cluster,ur,tamano,idiomaq,fecha,wt,estratopri,estratosec,q2,q1,nationality,ls3,a4,soct2,idio2,np1,sgl1,cp6,cp7,cp8,cp13,cp20,it1,l1,prot3,prot4,guaprot1,jc10,jc13,jc15a,vic1ext,vic1exta,arm2,vic71,vic72,vic73,vic40a,vic74,fear6fa,vic41,vic43,vic45n,vicbar4a,pole2nn,aoj11,pese1,pese2,aoj17,aoj12,seg10,b1,b2,b3,b4,b6,b43,b11,b12,b13,b18,b21,b21a,b32,b17,b37,b47a,b15,b50,b60,polegit1,polegit2,polegit3,polegit4,epp3,m1,m2,sd2new2,sd3new2,sd6new2,infrax,infra3,ros1,ros4,ing4,eff1,eff2,aoj22new,polegit5,media3,media4,exp_a,dst1b,drk1,env1c,env2b,pn4,w14a,e5,e16,d1,d2,d3,d4,d5,d6,lib1,lib2b,lib2c,lib4,dem11,exc2,exc6,exc20,exc11,exc13,exc14,exc15,exc16,exc18,exc7new,vicbar1,vicbar1f,vicbar3,vicbar3f,vicbarf,vicbar7,vicbar7f,fear11,capital1,iga1,igaaoj22,vb1,inf1,vb2,vb3n,vb10,vb11,pol1,vb20,dis7a,dis8a,dis9a,dis10a,dis11a,soc1,soc4,soc5,soc8,soc9,for5,for6b,for7b,exp_b,mil10a,mil10e,mil10oas,mil10un,guaelep1,guaref1,guaref2,guaref3,guapv1,guapv2,guapv3,guadv1,guapv4,guapv5,guadv2,guamil7,guadv3,guafie2,guafie3,guafie4,wf1,cct1b,ed,ed2,q5a,q5b,q3c,ocup4a,ocup1a,q10g,q10new,q10a,q14,guamig1,q14a,q10d,q10e,q11n,q12c,q12bn,q12,vac1,etid,www1,gi0,pr1,r3,r4,r4a,r5,r6,r7,r8,r12,r14,r15,r18,r1,r16,r26,inf3a,colorr,conocim,iarea1,iarea2,iarea3,iarea4,iarea5,iarea6,iarea7,sexi,colori,srvyrid,formatq,sex
717,2,1171,16021171,609,206,200609,204,2,5,1,2017-02-26,1,206,3,23,1,2,1,13,3,1,1,3,1,4,3,4,.c,1,6,2,.c,2,2,.c,1,1,3,2,1,1,1,1,1,0,1,0,0,1,1,4,2,1,3,2,1,3,4,4,5,4,6,5,6,4,3,5,5,4,5,5,4,5,5,6,3,2,3,3,5,2,3,3,3,4,2,2,6,7,4,6,5,7,4,5,4,2,3,3,2,1,3,2,3,8,7,6,2,5,2,1,2,2,2,2,1,1,1,0,0,0,.c,.c,.c,1,3,1,2,1,3,0,1,3,1,1,1,1,1,1,1,.b,2,.c,2,2,2,2,2,2,2,2,1,1,3,1,4,1,2,2,.a,1,1,1,4,5,3,1,3,2,.b,1,1,1,0,1,0,1,1,1,2,2,11,4,2,1,.b,1,2,.b,.b,2,2,.c,2,2,1,2,10,4,1,1,2,1,1,2,1,0,1,2,0,1,1,1,1,1,0,1,0,0,1,3,3,2,2,2,3,1,2,1,2,4,17,4,1
718,2,1524,16021524,901,209,200901,92,2,5,1,2017-02-22,1,203,2,23,2,2,1,4,2,2,2,4,1,4,4,4,4,2,5,2,.c,2,.c,2,2,2,.c,1,1,1,1,1,1,.c,1,0,0,1,5,3,3,2,3,2,7,4,5,4,4,5,7,5,5,4,4,4,4,4,5,5,4,4,5,5,4,3,4,3,3,4,4,3,4,4,4,3,4,5,4,3,3,5,3,5,4,2,3,3,3,1,4,1,7,6,6,8,5,6,6,6,2,2,1,1,2,0,0,0,.c,.c,.c,.c,.c,1,4,1,3,2,.c,0,2,.c,2,1,1,1,1,1,1,201,2,.c,4,3,2,2,2,2,2,3,3,2,3,1,1,1,2,2,2,3,2,2,2,2,2,1,3,1,1,1,1,0,0,1,0,0,1,1,2,2,15,2,2,1,1,4,.c,.c,.a,2,1,7,2,2,3,1,6,1,0,.c,3,1,1,2,1,0,1,2,0,0,0,1,1,1,1,1,1,0,1,3,3,3,3,1,1,1,1,1,1,3,3,4,2
719,2,828,16020828,1301,213,201301,111,2,5,1,2017-03-28,1,203,2,18,1,2,1,5,3,1,1,3,1,1,1,1,.c,2,10,2,.c,2,.c,1,2,2,.c,1,1,1,1,1,0,1,1,1,1,0,3,3,3,3,2,2,0,7,7,7,7,7,7,7,7,7,6,5,1,7,7,7,6,7,7,7,5,7,4,7,7,3,2,3,3,3,2,2,7,7,7,7,7,7,7,7,1,1,7,3,7,1,2,1,10,1,10,10,10,10,1,1,2,2,2,2,2,0,0,0,.c,0,.c,0,.c,0,5,2,.c,2,.c,0,2,.c,3,2,3,.b,2,1,2,.c,2,.c,2,4,1,1,1,1,1,1,3,1,3,1,4,3,2,2,4,.a,.a,2,2,5,2,1,3,2,1,0,1,0,1,1,0,1,1,1,1,2,8,1,5,1,1,1,5,1,4,1,1,3,2,3,1,1,7,2,0,.c,3,4,2,2,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,6,4,3,3,2,1,1,1,1,2,3,21,4,1
720,2,441,16020441,1601,216,201601,147,2,5,1,2017-02-18,1,205,2,45,1,2,2,2,3,1,2,3,2,2,2,4,.c,2,7,2,.c,1,.c,2,2,2,.c,2,0,0,1,0,1,0,0,0,0,0,2,2,3,2,4,2,7,3,4,4,5,5,7,3,4,2,4,2,3,4,3,4,3,2,3,5,3,3,3,3,2,4,4,2,3,4,5,3,4,5,3,3,5,6,3,2,2,1,5,4,4,1,3,1,3,5,3,4,2,3,2,2,1,2,2,1,2,0,0,0,0,0,.c,0,0,0,4,2,.c,2,.c,0,2,.c,2,2,1,1,1,1,1,.b,1,277,2,3,2,2,1,2,2,3,1,1,1,1,1,1,5,2,2,3,2,2,5,4,2,2,3,1,2,1,1,1,0,0,0,0,1,1,2,2,14,0,1,1,1,2,1,15,16,2,2,.c,2,2,1,2,6,2,4,1,3,2,2,2,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,5,2,2,3,1,1,1,1,1,1,4,24,4,1
721,2,677,16020677,101,209,200918,268,2,5,1,2017-02-20,1,203,3,22,1,2,2,1,1,2,1,3,1,4,2,4,.c,2,3,1,1,1,2,.c,2,2,.c,1,0,0,1,1,1,.c,0,0,0,0,3,2,2,1,1,4,77,3,6,3,3,4,5,3,3,3,3,2,3,3,4,3,2,3,3,5,2,1,3,2,2,2,3,2,3,3,5,2,4,7,7,2,4,6,3,4,3,1,2,1,3,1,3,1,10,10,7,10,9,7,3,1,1,1,1,1,2,1,1,0,0,0,.c,.c,.c,1,4,2,.c,1,3,1,1,3,2,2,4,1,1,1,1,.b,2,.c,3,1,2,2,2,2,2,1,3,1,3,1,10,1,2,1,.a,4,2,2,5,4,5,1,3,2,1,1,1,0,0,1,0,1,1,1,2,2,14,1,2,2,5,1,4,.b,.b,1,2,.c,2,2,2,1,4,1,0,.c,3,1,2,2,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,5,3,1,1,2,1,1,1,1,2,4,7,4,1
722,2,117,16020117,1006,210,201006,219,2,5,1,2017-03-04,1,206,3,57,1,2,1,5,3,3,1,4,4,2,3,4,.c,4,10,2,.c,2,.c,1,2,2,.c,1,0,1,0,0,0,0,0,0,0,0,3,1,3,3,2,2,77,3,2,2,1,3,7,4,5,4,2,2,3,2,4,6,5,4,5,5,2,3,5,4,3,3,3,3,2,2,4,4,6,6,7,3,6,7,7,4,5,2,5,4,7,1,3,2,3,3,3,4,3,3,3,2,1,2,2,1,1,0,0,0,.c,1,.c,.c,0,0,3,1,2,2,.c,0,2,.c,4,1,4,1,1,1,1,.a,2,.c,4,1,2,2,2,2,2,1,2,2,1,1,2,3,4,2,1,4,4,4,2,2,2,.b,2,1,2,0,1,0,0,0,0,0,1,1,2,2,6,1,5,3,1,1,3,6,14,1,2,.c,2,2,3,2,7,2,4,1,2,5,2,2,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,9,2,2,2,3,2,1,1,1,1,4,15,4,1
723,2,255,16020255,1413,214,201413,270,2,5,1,2017-04-19,1,203,3,19,1,2,2,1,3,2,2,4,1,4,4,4,.c,2,1,2,.c,2,1,.c,2,2,.c,1,1,0,1,1,0,.c,0,0,0,0,3,3,3,2,1,3,7,3,6,3,3,6,6,5,5,4,3,1,2,2,3,3,3,5,5,3,3,5,5,3,2,3,3,3,3,3,6,2,7,7,7,7,4,7,4,6,2,1,2,2,1,1,3,2,1,9,9,7,2,5,1,1,1,1,1,1,2,0,0,0,.c,0,.c,.c,.c,0,3,1,2,.a,.c,0,2,.c,4,1,1,1,1,1,1,97,2,.c,4,4,1,2,2,2,2,3,3,1,1,1,2,1,2,1,.a,2,.a,2,5,1,5,2,3,1,1,1,0,0,1,1,0,0,0,0,2,2,13,4,2,1,12,4,.c,.c,10,2,1,7,2,2,1,1,9,2,0,.c,3,2,2,2,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,4,3,3,2,1,1,1,1,1,2,4,4,4,1
724,2,85,16020085,2004,220,202004,178,2,5,1,2017-03-30,1,205,3,27,1,2,1,70,3,3,2,2,3,3,3,4,.c,3,4,2,.c,2,1,.c,2,2,.c,2,1,1,0,0,1,1,1,0,0,0,2,2,3,2,4,4,7,2,3,2,5,2,7,2,5,1,2,1,2,5,3,3,2,3,3,4,2,3,1,1,2,3,2,2,2,3,3,2,3,3,1,2,2,5,2,6,4,2,3,3,1,1,2,2,3,7,4,7,5,4,1,1,1,1,2,2,2,1,0,0,.c,0,.c,.c,0,0,5,1,3,1,3,0,1,3,2,1,1,1,1,1,1,202,2,.c,4,1,1,2,2,1,2,3,3,2,3,2,12,1,4,1,.a,.a,.a,4,4,5,4,1,3,2,2,0,0,0,0,1,0,0,1,1,2,2,6,0,5,2,4,1,4,2,8,2,2,.c,2,3,2,3,5,3,3,1,3,2,2,2,1,0,1,1,0,1,1,1,1,0,1,1,1,0,1,7,3,3,2,1,2,1,3,1,2,6,13,4,1
725,2,122,16020122,919,209,200919,207,2,5,1,2017-05-01,1,206,3,24,2,2,1,21,2,1,2,4,1,4,4,4,4,3,1,2,.c,2,2,.c,2,2,.c,2,0,0,1,0,0,0,0,0,0,0,2,2,3,3,3,3,0,2,7,2,7,7,7,3,5,1,2,1,2,1,2,4,2,2,2,4,3,2,2,2,3,2,4,2,3,3,3,2,2,3,3,2,2,4,2,3,4,2,4,3,1,1,3,2,3,9,5,4,3,4,1,1,2,1,1,1,2,0,0,0,.c,.c,.c,.c,.c,0,3,1,3,1,2,0,2,.c,3,2,1,1,1,1,1,.a,2,.c,4,3,2,2,2,2,2,1,3,1,2,1,.b,3,2,1,.a,.a,3,3,5,5,3,1,3,2,.b,0,.a,1,0,0,0,0,1,1,2,2,.b,1,2,1,5,3,.c,.c,9,2,2,.c,2,1,1,2,2,0,0,.c,3,1,1,2,1,0,1,3,1,1,0,1,0,1,0,1,0,1,1,4,4,1,1,2,1,1,2,1,2,4,17,4,2
726,2,601,16020601,11501,201,200115,51,2,5,1,2017-03-08,1,201,1,64,1,2,1,5,3,2,2,3,1,2,2,4,.c,2,10,2,.c,2,1,.c,2,2,.c,2,1,1,0,1,0,1,1,0,0,0,3,3,3,2,3,1,7,4,5,3,5,7,7,4,6,6,2,3,1,4,1,6,7,4,6,5,5,4,3,3,6,5,4,3,2,3,3,3,7,5,4,6,3,6,4,6,4,1,7,4,7,4,3,1,5,1,5,7,2,3,1,1,1,1,3,1,2,0,0,0,0,.c,.c,.c,.c,0,3,2,.c,2,.c,0,1,3,2,1,1,1,1,1,1,201,2,.c,4,3,2,2,2,2,2,3,3,2,3,1,7,1,2,1,2,4,.a,4,3,4,5,1,3,1,1,0,0,0,0,1,0,1,1,1,2,2,9,1,1,1,1,6,.c,9,8,2,2,.c,2,3,2,2,8,2,1,1,2,5,2,2,1,0,1,2,0,1,0,1,1,1,1,1,0,1,1,6,2,2,1,2,1,1,1,1,1,4,25,4,1
727,2,22,16020022,1805,218,201805,175,2,5,1,2017-03-24,1,205,2,18,1,2,1,.a,3,3,2,.a,4,4,3,4,.c,3,.a,2,.c,2,.c,1,2,2,.c,2,0,0,0,1,1,1,1,1,0,0,5,3,.a,1,3,3,.a,2,7,3,3,.a,7,.a,.a,.a,1,1,1,3,.a,.a,.a,2,.a,7,1,1,1,1,1,5,3,3,4,2,6,2,4,7,.a,7,6,7,7,.a,4,2,.a,3,1,1,.a,.a,6,6,.a,3,.a,5,1,1,1,1,1,1,2,0,0,0,.c,.c,.c,.c,.c,0,5,1,3,.a,.c,1,1,3,1,1,1,.a,2,1,2,.c,2,.c,1,3,2,2,1,1,2,.a,3,2,3,2,4,.a,.c,2,.a,.a,.a,.a,5,5,3,1,.a,.a,.a,0,1,1,0,1,0,0,1,1,2,2,9,.a,3,1,5,2,.a,0,4,1,1,7,1,3,3,1,6,1,1,1,.a,3,2,2,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,7,5,2,4,1,1,1,1,1,1,4,24,4,1
728,2,682,16020682,1213,212,201213,107,2,5,1,2017-05-07,1,203,3,72,1,2,1,5,3,2,2,3,1,4,4,4,.c,3,4,2,.c,1,.c,1,2,2,.c,2,0,1,0,0,1,0,0,0,0,0,3,2,3,2,4,4,4,3,5,6,5,5,7,1,6,6,7,7,4,7,.a,6,6,7,.a,4,4,2,5,7,3,.a,4,2,.a,3,6,3,5,7,6,4,6,1,6,4,1,2,7,.a,6,3,2,2,8,10,4,7,10,7,8,10,3,.a,3,.a,.a,0,0,0,.c,0,.c,.c,0,0,3,2,.c,2,.c,0,2,.c,4,.a,4,1,1,1,1,0,2,.c,4,3,2,2,2,2,2,1,1,1,2,1,1,1,2,2,2,.a,3,.a,4,4,3,1,3,2,2,0,1,1,1,0,0,0,1,0,2,2,9,.a,1,1,5,6,.c,13,13,2,1,7,2,2,2,2,3,0,5,1,7,5,3,3,1,0,1,1,1,1,1,1,1,0,0,1,1,0,2,4,3,1,2,1,1,1,2,1,1,7,2,4,1
729,2,1287,16021287,509,205,200509,194,2,5,1,2017-03-09,1,206,3,52,1,2,1,6,2,1,2,4,4,2,3,4,.c,3,7,2,.c,2,2,.c,2,2,.c,2,0,1,1,0,0,0,1,0,0,0,3,3,3,2,3,4,77,2,6,2,3,5,6,3,3,2,5,2,5,3,2,4,4,3,3,4,3,3,4,4,3,3,4,3,3,3,3,2,3,5,5,2,6,6,5,4,3,2,3,4,4,1,3,2,2,4,6,8,4,3,8,2,1,1,1,1,1,0,0,0,0,0,.c,.c,1,0,4,1,3,2,.c,0,2,.c,2,1,1,2,1,1,1,201,2,.c,3,3,2,2,2,2,2,1,1,2,3,2,2,1,4,1,.a,3,2,3,3,5,3,2,3,1,2,0,0,0,0,1,0,0,1,1,2,2,.a,1,4,1,4,6,.c,16,1,2,2,.c,2,2,2,2,6,2,4,2,2,4,1,2,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,3,2,3,1,3,2,1,1,1,2,4,17,4,1
730,2,1463,16021463,1301,213,201301,110,2,5,1,2017-03-31,1,203,2,31,1,2,2,70,3,3,2,5,1,4,4,4,.c,2,4,2,.c,2,.c,1,2,2,.c,2,0,0,0,0,1,.c,0,0,0,0,4,2,3,3,3,3,7,2,6,3,1,7,4,2,5,2,2,3,3,2,4,6,3,3,4,5,1,3,4,3,2,3,4,4,4,3,5,1,7,4,5,1,3,7,2,4,2,2,4,2,1,1,3,1,7,9,4,5,6,3,3,1,1,1,1,1,1,0,0,0,.c,.c,.c,.c,.c,0,5,2,.c,2,.c,0,2,.c,3,1,4,1,2,1,2,.c,2,.c,3,1,2,2,2,2,2,3,3,1,3,1,7,1,4,1,2,3,.a,.a,5,5,3,2,3,2,2,1,1,1,1,1,1,1,1,0,2,2,12,2,2,1,5,4,.c,.c,15,2,1,.b,2,.b,3,1,3,0,0,.c,2,1,1,2,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,8,3,2,1,1,1,1,1,1,2,3,21,4,1
731,2,1352,16021352,1304,213,201304,113,2,5,1,2017-03-28,1,203,3,36,1,2,1,57,3,2,2,3,1,2,3,3,.c,1,4,2,.c,2,.c,2,2,2,.c,2,1,0,1,0,1,0,0,0,0,0,3,2,2,2,3,2,7,4,6,4,4,4,7,6,6,6,4,4,6,6,5,4,4,5,5,6,5,4,4,4,4,2,2,1,2,3,4,2,4,5,4,2,4,4,2,4,4,1,5,3,2,1,3,1,3,5,5,6,4,4,1,1,3,1,1,2,2,0,0,0,.c,0,.c,.c,0,0,3,1,3,2,.c,0,2,.c,3,2,1,1,2,1,1,201,2,.c,3,4,2,2,2,2,2,3,3,1,3,1,1,1,2,2,.a,.a,.a,.a,5,5,5,1,2,2,2,0,0,1,0,1,0,0,1,0,2,2,7,1,1,1,5,1,2,7,0,1,2,.c,2,2,2,2,6,2,3,1,2,2,2,2,1,0,1,2,1,1,0,1,1,1,0,1,0,0,1,5,2,2,2,2,1,1,1,1,1,5,6,4,1
732,2,1024,16021024,1212,212,201212,231,2,5,1,2017-03-02,1,206,3,38,1,2,1,5,3,2,1,1,2,2,2,3,.c,1,9,2,.c,2,.c,1,2,2,.c,1,0,1,0,0,0,1,0,0,0,0,5,1,3,3,4,4,77,3,4,4,5,7,7,5,7,4,2,2,5,6,3,5,6,6,5,5,2,2,3,2,4,2,4,2,2,3,4,2,4,7,7,1,4,7,1,3,2,1,3,2,1,1,2,1,1,1,5,4,1,1,1,1,2,2,2,1,1,0,1,0,0,0,0,0,0,1,4,2,.c,2,.c,0,2,.c,2,1,1,1,1,1,1,203,1,204,3,3,2,2,2,2,2,3,2,1,2,1,2,3,3,1,.a,3,3,2,1,3,3,1,3,1,1,1,1,1,0,1,0,1,1,1,1,1,17,0,3,1,5,3,.c,.c,6,1,1,1,2,3,2,2,3,0,1,1,3,1,1,2,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,6,2,2,1,1,2,1,1,1,1,5,29,4,1
733,2,797,16020797,1304,213,201304,269,2,5,1,2017-04-10,1,203,3,29,1,2,2,10,2,2,2,5,3,3,2,4,.c,2,5,2,.c,2,.c,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,3,3,2,2,4,4,.a,4,3,3,3,5,6,6,3,1,1,1,2,2,2,3,3,3,3,3,1,1,1,1,2,3,4,3,3,3,4,3,5,7,4,5,4,6,1,4,7,1,4,3,6,1,3,1,9,2,6,9,8,7,7,7,1,1,1,1,2,1,0,0,.c,0,.c,.c,0,1,4,1,3,1,2,0,2,.c,2,1,1,1,1,1,1,201,2,.c,3,2,2,2,2,2,1,1,3,1,3,1,2,1,4,1,4,2,.a,3,3,5,3,1,3,2,1,0,0,0,0,1,0,1,1,1,2,2,6,1,4,2,1,1,4,1,1,2,1,1,1,3,2,3,6,2,2,1,3,3,3,2,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,5,2,2,3,2,2,1,1,2,1,5,6,4,1
734,2,258,16020258,106,201,200106,31,2,5,1,2017-03-08,1,201,2,43,1,2,1,57,3,2,2,4,4,4,4,4,.c,4,.b,2,.c,2,.b,.c,2,2,.c,1,0,.c,0,0,0,0,0,0,0,0,4,1,3,3,3,1,2,2,3,3,3,.b,4,3,6,1,2,1,1,1,2,5,1,3,.b,5,1,1,1,1,1,.b,4,3,2,2,3,4,1,5,.b,1,.b,6,6,6,6,1,1,2,3,1,.b,1,2,8,6,8,.b,2,1,1,1,1,1,3,2,0,0,0,0,0,.c,.c,0,0,3,1,3,1,1,0,1,3,4,1,.b,2,1,1,1,203,2,.c,4,3,2,2,2,2,2,3,.b,2,.b,2,13,1,2,2,.a,.a,.a,.a,5,4,5,1,3,2,2,0,1,.b,0,1,0,0,1,1,2,2,5,.a,1,1,5,1,4,4,12,2,2,.c,2,2,2,2,8,1,3,1,3,5,1,2,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,5,3,2,4,2,1,1,1,1,2,3,10,4,1
735,2,864,16020864,116,201,200116,59,2,5,1,2017-05-05,1,201,2,44,1,2,1,15,3,2,2,3,4,3,3,4,.c,1,10,2,.c,2,.c,1,2,1,1,2,0,0,0,0,1,0,0,0,0,0,3,3,3,2,3,4,0,4,7,2,1,7,7,4,6,3,2,1,7,5,1,7,5,1,1,2,3,5,3,7,4,1,3,2,2,2,3,2,6,6,7,4,3,7,7,7,5,1,5,4,7,1,3,2,1,1,1,10,1,5,10,5,1,1,1,1,2,0,0,0,0,.c,.c,.c,0,0,3,1,3,.a,.c,0,2,.c,4,1,1,1,1,1,1,201,2,.c,4,2,2,2,2,2,2,4,1,1,1,1,4,1,2,2,.a,.a,.a,.a,1,1,5,1,3,2,2,0,0,0,0,0,0,1,1,1,2,2,12,1,2,1,1,5,.c,.c,13,2,2,.c,2,2,2,2,6,2,3,1,2,5,1,2,1,0,1,1,1,1,0,1,1,1,0,1,1,0,1,6,3,2,1,2,2,2,1,2,1,4,23,4,1
736,2,1295,16021295,1213,212,201213,107,2,5,1,2017-05-07,1,203,3,18,1,2,3,23,3,2,2,4,1,4,4,4,.c,2,4,2,.c,2,.c,2,2,1,2,2,0,0,0,0,0,0,0,0,1,0,3,2,3,2,4,4,77,3,7,5,7,7,7,4,7,3,2,1,2,4,3,5,1,3,5,7,1,1,1,1,2,3,4,3,3,3,5,1,7,7,5,4,7,7,1,3,4,2,7,2,1,1,3,1,10,6,8,10,8,7,1,1,3,1,1,1,2,0,0,0,.c,.c,.c,.c,.c,0,3,1,2,2,.c,0,2,.c,3,1,1,2,2,2,2,.c,2,.c,4,1,2,2,2,2,2,4,1,1,2,2,6,1,2,2,1,1,1,1,5,1,5,1,2,2,2,0,1,0,0,1,0,1,1,1,2,2,9,3,2,1,5,4,.c,.c,4,1,2,.c,2,1,2,1,6,0,0,.c,2,1,4,2,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,3,2,2,2,2,3,1,1,1,2,4,17,4,1
737,2,712,16020712,1504,215,201504,141,2,5,1,2017-03-21,1,205,3,22,2,2,1,57,2,1,2,2,4,4,4,4,4,2,5,2,.c,2,2,.c,2,2,.c,2,1,1,1,0,1,0,0,0,0,0,5,1,3,3,4,2,7,2,7,5,6,6,7,6,7,5,5,5,6,6,7,7,5,6,7,7,5,4,5,4,6,3,3,2,2,2,4,1,5,6,6,5,2,4,4,6,6,1,5,3,1,1,2,2,6,6,5,4,2,1,1,1,1,1,1,1,2,0,0,0,0,.c,.c,0,.c,1,2,1,3,2,.c,0,2,.c,3,2,1,1,2,1,2,.c,2,.c,3,2,2,2,2,2,2,3,3,2,3,2,1,1,4,1,2,3,.a,3,3,3,5,1,3,2,2,0,0,1,0,0,0,0,1,0,2,2,11,2,1,1,5,5,.c,.c,4,2,2,.c,2,1,2,2,7,1,1,1,3,2,2,2,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,5,1,3,1,3,1,1,1,1,2,6,9,4,2
738,2,1163,16021163,919,209,200919,207,2,5,1,2017-05-01,1,206,3,23,1,2,3,13,2,2,2,3,3,4,4,4,.c,1,5,2,.c,2,.c,2,2,2,.c,2,0,1,0,0,1,.c,1,0,0,0,4,2,3,3,3,3,77,6,7,6,5,7,7,6,7,5,5,4,6,6,7,7,4,7,6,7,5,5,5,5,1,2,4,2,1,3,2,1,7,7,5,1,4,7,5,7,4,2,7,4,1,1,3,1,7,1,8,9,5,8,8,1,1,1,1,3,1,0,0,0,.c,.c,.c,0,0,1,2,1,1,1,1,0,2,.c,4,1,1,1,1,1,1,209,2,.c,1,3,2,2,2,2,2,1,1,1,3,1,4,1,2,2,1,3,1,1,5,1,3,1,3,1,1,0,0,0,0,1,0,1,1,1,2,1,11,1,4,1,5,3,.c,.c,11,1,2,.c,1,2,2,1,6,1,0,.c,3,2,1,2,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,6,3,2,1,3,2,1,1,1,2,4,20,4,1
739,2,263,16020263,710,207,200710,86,2,5,1,2017-04-04,1,203,3,40,1,2,1,21,3,3,2,3,4,2,2,4,.c,3,5,2,.c,2,.c,2,2,2,.c,1,1,1,1,1,1,0,0,0,0,0,3,2,2,2,2,3,1,3,6,3,4,7,7,6,6,2,3,3,4,5,5,2,3,5,6,7,3,3,3,3,2,3,4,3,2,3,2,2,7,7,7,1,5,6,5,3,1,1,5,4,4,1,3,1,10,3,4,2,1,1,3,1,3,1,1,1,2,0,0,0,0,0,.c,0,0,0,4,2,.c,2,.c,0,2,.c,3,1,1,1,1,1,1,203,2,.c,3,3,2,2,2,2,2,1,3,1,3,1,5,1,2,2,3,3,1,2,1,1,2,1,3,1,2,0,0,0,0,1,0,0,1,1,2,2,16,5,2,1,1,1,1,14,14,2,2,.c,2,3,2,2,4,2,2,1,2,2,2,2,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,5,2,1,1,3,1,1,1,1,1,5,5,4,1
740,2,1491,16021491,401,204,200401,73,2,5,1,2017-04-17,1,203,2,42,2,2,1,1,3,2,2,3,1,3,4,4,4,3,3,2,.c,2,.c,2,2,2,.c,2,1,0,0,1,0,0,1,0,0,0,3,3,3,2,3,3,77,2,4,1,1,1,7,1,3,2,2,1,3,3,3,2,1,4,2,2,1,2,1,1,1,3,3,3,3,3,6,2,6,7,5,4,4,7,4,3,3,2,5,4,4,1,3,2,2,5,5,7,6,5,1,1,3,1,1,1,2,0,0,0,.c,.c,.c,.c,0,0,4,1,3,.a,.c,0,1,3,3,2,4,2,1,1,1,201,2,.c,3,3,2,2,2,2,2,1,1,2,1,2,.a,1,2,2,.a,.a,.a,.a,5,5,2,1,3,1,1,0,0,0,0,1,0,0,1,0,2,2,3,0,1,1,5,5,.c,.c,13,2,2,.c,2,2,2,2,8,1,5,1,3,1,2,2,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,6,3,2,4,2,2,1,1,1,1,4,23,4,2
741,2,194,16020194,10802,201,200108,44,2,5,1,2017-03-18,1,201,1,20,1,2,1,4,3,2,2,3,3,2,4,4,.c,2,7,1,1,1,.c,1,2,1,2,1,1,1,0,0,1,0,1,0,0,1,3,2,3,1,1,1,0,3,4,3,4,6,7,4,5,3,1,1,2,1,3,5,3,4,2,6,2,1,1,1,2,3,3,2,3,4,4,3,2,6,3,1,4,7,4,5,4,2,4,3,1,1,2,2,2,9,4,6,8,5,3,5,2,1,1,2,1,1,0,1,1,0,.c,.c,.c,1,4,1,3,2,.c,0,1,2,3,1,4,1,1,1,1,201,2,.c,3,1,1,2,2,1,2,1,1,1,3,1,3,1,2,2,.a,2,4,3,5,5,2,1,3,2,1,1,1,0,0,1,0,0,0,0,2,2,10,2,4,1,5,4,.c,.c,1,2,1,1,2,2,2,1,6,2,0,.c,3,1,2,2,1,0,1,0,0,1,1,1,1,1,1,1,1,0,2,6,3,2,4,3,2,2,1,2,1,4,23,4,1
742,2,1056,16021056,2202,222,202202,248,2,5,1,2017-03-18,1,206,3,29,2,2,1,5,3,1,2,1,4,1,4,4,1,3,1,2,.c,2,1,.c,1,2,.c,2,1,0,0,1,1,0,0,0,0,0,1,3,3,3,3,3,1,4,7,5,7,7,7,5,7,4,5,1,4,7,5,7,5,5,5,6,7,5,4,5,5,4,5,1,1,2,2,2,6,5,3,1,3,7,4,6,4,2,7,2,7,1,4,1,10,5,5,4,2,5,10,5,3,3,1,1,1,0,0,0,0,.c,.c,0,0,1,3,1,2,1,3,1,1,3,1,1,1,1,1,1,1,201,2,.c,3,4,2,2,2,2,2,1,3,2,3,1,4,3,2,2,1,3,.a,3,3,3,5,1,3,2,1,0,0,0,0,1,0,0,1,1,2,2,8,2,3,1,1,5,.c,.c,11,1,1,3,1,1,1,2,4,2,2,1,2,1,2,2,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,6,2,2,2,3,1,1,1,1,1,4,15,4,2
